URL,Informative_Text,Texts
https://gubi.com/en/int/products/gubi-dining-table-round?itemNumber=10028673,GUBI Dining Table,EXPERIENCE IN STORE. GUBI Dining TableRound. GUBI Dining Table
https://gubi.com/en/int/products/beetle-ottoman?itemNumber=10111882,Beetle Ottoman,"MEET THE DESIGNERS. Beetle Lounge ChairUSD 2,499. EXPLORE THE COLLECTION. Beetle Ottoman. Beetle Lounge Chair. Beetle OttomanUSD 999. EXPERIENCE IN STORE. EXPLORE UPHOLSTERY"
https://gubi.com/en/int/categories/seating/sofas,"Croissant Sofa, Bohemian 72 Sofa, CDC.2 Sofa, Flaneur Sofa, Flaneur Sofa, Modern Line Sofa, Pacha Sofa, Pacha Sofa, Pacha Sofa, Pacha Sofa, Pacha Sofa, Pacha Sofa, Pacha Sofa, Revers Sofa, Stay Sofa, Wonder Sofa, Wonder Sofa, Wonder Sofa, Wonder Sofa, Pacha Sofa Outdoor, Pacha Sofa Outdoor, Pacha Sofa Outdoor, Basket Sofa, Basket Sofa, Beetle Sofa",Masculo Chair Collection. Gent Dining Chair. Grace Lounge Chair. Sejour Lounge Chair. GMG Chaise Lounge. MR01 Initial Chair. Wonder Sofa Collection. Croissant Sofa & Lounge Chair
https://gubi.com/en/int/products/tail-dining-chair-high-back?itemNumber=10048452,Tail Dining Chair,"MEET THE DESIGNERS. Tail Dining ChairHigh backUSD 2,799. Low back. High back. Tail Dining ChairLow backUSD 1,799. Tail Dining ChairHigh back. EXPERIENCE IN STORE. EXPLORE UPHOLSTERY. Tail Dining Chair. Tail Dining ChairLow back"
https://gubi.com/en/int/categories/lighting/table-lamps,"Obello Portable Lamp, Bestlite BL1 Table Lamp, Bestlite BL2 Table Lamp, 5321 Table Lamp, ABC Table Lamp, Cobra Table Lamp, Gravity Table Lamp, Gräshoppa Table Lamp, H2O Table Lamp, Multi-Lite Table Lamp, Stemlite Table Lamp, Unbound Table Lamp, Seine Table Lamp, Seine Portable Lamp, 9205 Table Lamp, Aspide Table Lamp, Model 597 Floor Lamp, Multi-Lite Portable Lamp, Model 597 Table Lamp, Bagdad Portable Lamp, Coppia Table Lamp, Gravity Table Lamp, Timberline Table Lamp",Bagdad Portable Lamp. The Howard Collection. Timberline Floor Lamp. Coppia Table Lamp. Semi Pendant Collection. 9205 Table Lamp. Aspide Table Lamp. 1967 & 1972 Pendants. Seine Portable Lamp. 9602 Floor Lamp. 5321 Table Lamp. TABLE LAMPS. 9209 Table Lamp
https://gubi.com/en/int/products/v11-lounge-chair?itemNumber=10123470,V11 Lounge Chair,"V11 Ottoman. V11 Lounge ChairUSD 5,499. V11 Lounge ChairUSD 5,999. Explore the collection. V11 OttomanUSD 2,499. V11 Lounge Chair. V11 OttomanUSD 2,299. EXPERIENCE IN STORE. EXPLORE UPHOLSTERY. Meet the designer"
https://gubi.com/en/int/products/bat-dining-chair-un-upholstered?itemNumber=10133255,Bat Dining Chair,"Bat Dining ChairFront UpholsteredUSD 1,199. Bat Dining Chair. Bat Dining ChairFully UpholsteredUSD 1,999. EXPLORE THE COLLECTION. Bat Dining ChairUn-Upholstered. MEET THE DESIGNERS. Front Upholstered. Bat Dining ChairFully Upholstered. EXPERIENCE IN STORE. Fully Upholstered. Bat Dining ChairFront Upholstered"
https://gubi.com/en/int/products/daumiller-armchair?itemNumber=10128867,Daumiller Armchair,Daumiller Armchair. READ MORE ABOUT THE DESIGNER. EXPERIENCE IN STORE. EXPLORE THE COLLECTION
https://gubi.com/en/int/products/pietra-side-table?itemNumber=10132967,Pietra,"Side Table. MEET THE DESIGNERS. PIETRA SIDE TABLE. PietraSide TableUSD 1,799. EXPERIENCE IN STORE. PietraSide Table. A STUDY IN STONE. PietraSide TableUSD 2,299"
https://gubi.com/en/int/products/ioi-wall-mirror?itemNumber=10035565,IOI Wall Mirror,EXPERIENCE IN STORE. IOI Wall Mirror
https://gubi.com/en/int/products/seine-ceiling-lamp?itemNumber=10107649,Seine Ceiling Lamp,Seine Portable LampUSD 399. Seine PendantUSD 499. Seine Ceiling Lamp. EXPLORE THE COLLECTION. MEET THE DESIGNER. Seine Portable Lamp. EXPERIENCE IN STORE. Seine Ceiling LampUSD 499. Seine Table Lamp. Seine Table LampUSD 599. Seine Pendant
https://gubi.com/en/int/products/multi-lite-table-lamp?itemNumber=10062692,Multi-Lite Table Lamp,"Multi-Lite Floor LampUSD 1,799. Multi-Lite Portable Lamp. MEET THE DESIGNER. Multi-Lite Table Lamp. EXPERIENCE IN STORE. Multi-Lite Floor Lamp. Multi-Lite Portable LampUSD 499. Multi-Lite Table LampUSD 1,199"
https://gubi.com/en/int/products/timberline-table-lamp,Timberline Table Lamp,Timberline Table Lamp. Timberline Floor Lamp. Timberline Table LampUSD 699. Explore the collection. Timberline Floor LampUSD 999. TIMBERLINE TABLE LAMP. MADS CAPRANI. EXPERIENCE IN STORE. Meet the designer
https://gubi.com/en/int/products/private-sideboard?itemNumber=10125083,Private Sideboard,EXPERIENCE IN STORE. Private Sideboard
https://gubi.com/en/int/categories/seating/lounge-chairs,"Pacha Lounge Chair Outdoor, MR01 Initial Lounge Chair, Croissant Lounge Chair, F-Chair Outdoor, Bohemian 72 Lounge Chair, Pacha Lounge Chair, Bat Lounge Chair, CDC.1 Lounge Chair, Coco Lounge Chair, Copacabana Lounge Chair, Flaneur Lounge Chair, GMG Chaise Longue, Grace Lounge Chair, Masculo Lounge Chair, Modern Line Lounge Chair, Pacha Lounge Chair, Revers Lounge Chair, Sejour Lounge Chair, Stay Lounge Chair, Pacha Lounge Chair Outdoor, Basket Lounge Chair, Beetle Lounge Chair, MR01 Initial Lounge Chair Outdoor, V11 Lounge Chair, GUBI for UNICEF, Grace Outdoor Lounge Chair",LOUNGE CHAIRS. Masculo Chair Collection. Gent Dining Chair. Grace Lounge Chair. Sejour Lounge Chair. GMG Chaise Lounge. MR01 Initial Chair. Wonder Sofa Collection. Croissant Sofa & Lounge Chair
https://gubi.com/en/int/products/pacha-sofa-3-seater-with-armrests?itemNumber=10092500,Pacha Sofa,"Pacha Sofa2-seater with armrests. Pacha Lounge Chairwith armrest. Pacha Sofa4-seater. Pacha Ottoman. Pacha Sofa2-seater with armrestsUSD 9,999. Pacha Lounge Chairwith armrestUSD 4,499. Pacha Sofa3-seaterUSD 8,999. Pacha Sofa4-seaterUSD 12,999. Pacha Sofa3-seater with armrestsUSD 13,999. Pacha Sofa3-seater. EXPLORE UPHOLSTERY. Pacha Sofa3-seater with armrests. Pacha Sofa4-seater with armrests. Pacha Sofa4-seater with armrestsUSD 14,999. EXPLORE THE COLLECTION. Pacha Lounge ChairUSD 4,999. MEET THE DESIGNER. EXPERIENCE IN STORE. Pacha Sofa. Pacha OttomanUSD 2,999. Pacha Lounge Chair"
https://gubi.com/en/int/products/epic-coffee-table-round?itemNumber=10085196,Epic Coffee Table,"Epic Coffee TableRound. Epic Coffee Table. MEET THE DESIGNERS. Epic Dining TableElliptical. Epic Dining TableRoundUSD 7,999. Epic Dining TableRound. EXPERIENCE IN STORE. Epic Coffee TableRoundUSD 4,499. Epic Dining Table. Epic Dining TableEllipticalUSD 11,999"
https://gubi.com/en/int/products/bestlite-bl5-wall-lamp?itemNumber=10010163,Bestlite BL5 Wall Lamp,"Bestlite BL7 Wall Lamp. Bestlite BL5 Wall Lamp. Bestlite BL5 Wall LampUSD 799. Bestlite BL2 Table Lamp. Bestlite BL5 Wall LampUSD 999. Bestlite BL3 Floor Lamp. Bestlite BL4 Floor Lamp. Bestlite BL2 Table LampUSD 999. Bestlite BL7 Wall LampUSD 699. Bestlite BL10 Wall Lamp. Bestlite BL6 Wall Lamp. Bestlite BL1 Table LampUSD 899. ByRobert Dudley Best. Bestlite BL9 Pendant. EXPLORE THE COLLECTION. Bestlite BL3 Floor LampUSD 1,799. Bestlite BL5 Wall LampUSD 899. MEET THE DESIGNER. Bestlite BL6 Wall LampUSD 899. Bestlite BL1 Table Lamp. EXPERIENCE IN STORE. Bestlite BL9 PendantUSD 599"
https://gubi.com/en/int/categories/desks-storage/storage,"Obello Portable Lamp, Seine Portable Lamp, Multi-Lite Pendant, Pacha Lounge Chair Outdoor, Violin Dining Chair, Violin Dining Chair, Pedrera Coffee Table, MR01 Initial Lounge Chair, Croissant Sofa, Croissant Lounge Chair, Epic Coffee Table, Epic Dining Table, Epic Dining Table, Moon Coffee Table, Moon Lounge Table, Moon Dining Table, Moon Dining Table, Beetle Dining Chair, Bestlite BL3 Floor Lamp, Bohemian 72 Lounge Chair, Bohemian 72 Sofa, C-Chair Outdoor, F-Chair Outdoor, Pacha Ottoman Outdoor, TS Coffee Table Outdoor, TS Side Table Outdoor, Tropique Dining Chair, Tropique Dining Table, Bohemian 72 Ottoman, Bestlite BL7 Wall Lamp, Bohemian 72 Floor Lamp, Bat Dining Chair Outdoor, Atmosfera Coffee Table, Atmosfera Dining Table, Pacha Lounge Chair, Bestlite BL1 Table Lamp, Bestlite BL2 Table Lamp, Bestlite BL4 Floor Lamp, Bestlite BL5 Wall Lamp, Bestlite BL6 Wall Lamp, Bestlite BL9 Pendant, Bestlite BL10 Wall Lamp, 1965 Pendant, 5321 Table Lamp, 62 Desk, 62 Dresser, 62 Sideboard, 9464 Wall Lamp, 9602 Floor Lamp, ABC Table Lamp, ANA Pendant, Adnet Coffee Table, Adnet Wall Mirror, Adnet Wall Mirror, B-Table Dining Table, Bat Dining Chair, Bat Dining Chair, Bat Dining Chair, Bat Lounge Chair, Bat Meeting Chair, Bat Meeting Chair, Bat Meeting Chair, C-Chair Dining Chair, CDC.1 Lounge Chair, CDC.2 Sofa, Candlestick, Cobra Floor Lamp, Cobra Table Lamp, Cobra Wall Lamp, Coco Bar Chair, Coco Counter Chair, Coco Dining Armchair, Coco Dining Chair, Coco Dining Chair, Coco Lounge Chair, Copacabana Lounge Chair, Dédal Shelf, F.A. 33 Wall Mirror, Flaneur Lounge Chair, Flaneur Sofa, Flaneur Sofa, G-10 Floor Lamp, G-10 Pendant, GMG Chaise Longue, GUBI 1.0 Bar Table, GUBI 1.0 Dining Table, GUBI 1.0 Lounge Table, GUBI 2.0 Dining Table, GUBI 3D Counter Stool, GUBI 3D Dining Chair, GUBI Pouffe, GUBI Rug, GUBI Wall Mirror, Gent Dining Chair, Grace Lounge Chair, Gravity Floor Lamp, Gravity Floor Lamp - XL, Gravity Table Lamp, Gravity Wall Lamp, Gräshoppa Floor Lamp, Gräshoppa Pendant, Gräshoppa Table Lamp, H2O Pendant, H2O Table Lamp, Howard Chandelier, Howard Pendant, Howard Wall Lamp, IOI Coffee Table, IOI Side Table, IOI Wall Mirror, Masculo Dining Chair, Masculo Lounge Chair, Masculo Meeting Chair, Matégot Bowl, Matégot Coat Rack, Matégot Trolley, Modern Line Chaise Longue, Modern Line Dining Lounge Chair, Modern Line Dining Sofa, Modern Line Lounge Chair, Modern Line Pouffe, Modern Line Sofa, Multi-Lite Floor Lamp, Multi-Lite Table Lamp, Nagasaki Bar Stool, PD2 Floor Lamp, Pacha Lounge Chair, Pacha Ottoman, Pacha Sofa, Pacha Sofa, Pacha Sofa, Pacha Sofa, Pacha Sofa, Pacha Sofa, Pacha Sofa, Private Desk, Private Sideboard, Private Vitrine, Randaccio Wall Mirror, Revers Lounge Chair, Revers Sofa, Ronde Pendant, S-Table Dining Table, Satellite Pendant, Satellite Wall Lamp, Sejour Lounge Chair, Semi Pendant, Stay Lounge Chair, Stay Ottoman, Stay Sofa, Stemlite Floor Lamp, Stemlite Pendant, Stemlite Table Lamp, Stemlite Wall Lamp, TS Coffee Table, TS Coffee Table, TS Console, TS Desk, TS Side Table, TS Pouffe, Tail Dining Chair, Tail Dining Chair, Turbo Pendant, Unbound Floor Lamp, Unbound Table Lamp, Wonder Corner Sofa, Wonder Sofa, Wonder Sofa, Wonder Sofa, Wonder Sofa, Pacha Lounge Chair Outdoor, Pacha Sofa Outdoor, Pacha Sofa Outdoor, Pacha Sofa Outdoor, Doric Coffee Tables, Daumiller Armchair, Basket Lounge Chair, Basket Sofa, Basket Sofa, Seine Ceiling Lamp, Seine Pendant, Timberline Floor Lamp, Seine Table Lamp, Beetle Dining Chair, Private Dining Tables, Beetle Sofa, Beetle Stool, Beetle Ottoman, Beetle Meeting Chair, Beetle Meeting Chair, Beetle Lounge Chair, Beetle Dining Chair, Beetle Dining Chair, Beetle Dining Chair, Beetle Counter Stool, Beetle Counter Chair, Beetle Bar Stool, Beetle Bar Chair, Beetle Bar Chair, Beetle Counter Chair, Carmel Coffee Table, MR01 Initial Lounge Chair Outdoor, Satellite Outdoor Floor Lamp, 1967 Pendant, Satellite Outdoor Pendant, 1972 Pendant, 9205 Table Lamp, Aspide Table Lamp, Model 597 Floor Lamp, Multi-Lite Portable Lamp, Vanity Wall Mirror 1, Vanity Wall Mirror 2, Vanity Wall Mirror 3, GUBI X PIERRE FREY, Model 597 Table Lamp, V11 Lounge Chair, V11 Ottoman, Démon Shelf, GUBI 3D Dining Chair, Beetle Meeting Chair - Front Upholstered, Matégot Flower Pot, GUBI Dining Table, GUBI Dining Table, GUBI Dining Table, GUBI for UNICEF, Bagdad Portable Lamp, Coppia Table Lamp, Gravity Table Lamp, Pietra, Glide, Textile Cord, Inner Shade, Fixings, Push Switch, Screws, Wall Bracket, Collar Pendant, Bumpers, Acetate, Mounting Plate, Carmel Bistro Dining Table, Carmel Bistro Lounge Table, Daumiller Side Chair, Epic Outdoor Dining Table, Grace Outdoor Lounge Chair, Timberline Table Lamp, Pacha Outdoor Lounge Chair Cover",Mategot Coat Rack. The Private Collection
https://gubi.com/en/int/products/graeshoppa-table-lamp?itemNumber=10110909,Gräshoppa Table Lamp,"Gräshoppa Table LampUSD 699. EXPLORE THE COLLECTION. Gräshoppa Floor LampUSD 1,299. Gräshoppa Table Lamp. MEET THE DESIGNER. Gräshoppa PendantUSD 499. EXPERIENCE IN STORE. Gräshoppa Floor Lamp. Gräshoppa Pendant"
https://gubi.com/en/int/products/gubi-10-bar-table-round?itemNumber=10012400,GUBI 1.0 Bar Table,EXPERIENCE IN STORE
https://gubi.com/en/int/products/wonder-sofa-2-seater-with-armrests?itemNumber=10054150,Wonder Sofa,"Wonder Corner Sofa. Wonder Sofa3-seater with armrestsUSD 12,999. Wonder Sofa3-seater with armrests. EXPLORE THE COLLECTION. 3-seater with Chaise Longue. MEET THE DESIGNER. Wonder Sofa2-seater with armrests. Wonder Sofa3-seater with Chaise LongueUSD 9,999. EXPERIENCE IN STORE. EXPLORE UPHOLSTERY. Wonder Sofa2-seater with armrestsUSD 8,999. Wonder Sofa3-seater without armrests. Wonder Corner Sofa2 x 3-seaterUSD 11,999. Wonder Corner Sofa2 x 3-seater. Wonder Sofa3-seater with Chaise Longue. Wonder Sofa. Wonder Sofa3-seater without armrestsUSD 11,999"
https://gubi.com/en/int/categories/tables/dining-tables,"Epic Dining Table, Epic Dining Table, Moon Dining Table, Moon Dining Table, Tropique Dining Table, Atmosfera Dining Table, B-Table Dining Table, GUBI 1.0 Dining Table, GUBI 2.0 Dining Table, S-Table Dining Table, Private Dining Tables, GUBI Dining Table, GUBI Dining Table, GUBI Dining Table, Carmel Bistro Dining Table, Epic Outdoor Dining Table",Carmel Coffee Tables. Beetle & Bat Outdoor. Seine Portable Lamp. MR01 Initial Outdoor Lounge Chair. DINING TABLES
https://gubi.com/en/int/products/modern-line-dining-lounge-chair?itemNumber=10014102,Modern Line Dining Lounge Chair,"Modern Line Chaise Longue. Modern Line SofaUSD 7,999. Modern Line Lounge Chair. Modern Line Dining Lounge Chair. Modern Line Lounge ChairUSD 4,499. Modern Line Chaise LongueUSD 3,499. Modern Line Pouffe. MEET THE DESIGNER. Modern Line Dining Lounge ChairUSD 3,999. Modern Line Dining Sofa. Modern Line Dining SofaUSD 12,999. Modern Line PouffeUSD 2,299. Modern Line Sofa. EXPERIENCE IN STORE. EXPLORE UPHOLSTERY"
https://gubi.com/en/int/products/ts-outdoor-side-table-round?itemNumber=10090822,TS Side Table Outdoor,"TS Coffee Table OutdoorRoundUSD 1,999. TS Side TableRound. TS Side TableRoundUSD 999. TS Coffee TableRoundUSD 2,499. TS Coffee TableSquare. TS Desk. TS Side Table OutdoorRound. TS Coffee Table Outdoor. TS Coffee Table. TS Console. TS Side Table. TS Coffee Table OutdoorRound. TS Coffee TableSquareUSD 2,799. TS Side Table OutdoorRoundUSD 999. TS DeskUSD 3,499. TS Coffee TableRound. TS Side Table Outdoor. TS ConsoleUSD 1,799. EXPLORE THE COLLECTION. MEET THE DESIGNER. EXPERIENCE IN STORE"
https://gubi.com/en/int/products/ronde-pendant?itemNumber=10015070,Ronde Pendant,EXPERIENCE IN STORE. MEET THE DESIGNER. Ronde Pendant. ITEM NO:10015070SPECIFICATIONS
https://gubi.com/en/int/products/bohemian-72-ottoman?itemNumber=10106446,Bohemian 72 Ottoman,"Bohemian 72 Lounge ChairUSD 4,499. Bohemian 72 Lounge Chair. Bohemian 72 Floor Lamp. EXPLORE THE COLLECTION. Bohemian 72 Floor LampUSD 1,299. Bohemian 72 OttomanUSD 2,799. IMAGES & VIDEO. MEET THE DESIGNER. Bohemian 72 Ottoman. Bohemian 72 Sofa. Bohemian 72 SofaUSD 10,999. EXPERIENCE IN STORE. EXPLORE UPHOLSTERY"
https://gubi.com/en/int/products/bohemian-72-floor-lamp?itemNumber=10104126,Bohemian 72 Floor Lamp,"Bohemian 72 Lounge ChairUSD 4,499. Bohemian 72 Lounge Chair. Bohemian 72 Floor Lamp. EXPLORE THE COLLECTION. Bohemian 72 Floor LampUSD 1,299. Bohemian 72 OttomanUSD 2,799. MEET THE DESIGNER. Bohemian 72 Ottoman. Bohemian 72 Sofa. Bohemian 72 SofaUSD 10,999. EXPERIENCE IN STORE"
https://gubi.com/en/int/products/tropique-dining-chair?itemNumber=10117808,Tropique Dining Chair,"EXPLORE THE COLLECTION. IMAGES & VIDEO. Tropique Dining TableUSD 1,999. MEET THE DESIGNER. Tropique Dining Chair. Tropique Dining Table. EXPERIENCE IN STORE"
https://gubi.com/en/int/products/bohemian-72-lounge-chair?itemNumber=10106454,Bohemian 72 Lounge Chair,"Bohemian 72 Lounge ChairUSD 4,499. Bohemian 72 Lounge Chair. Bohemian 72 Floor Lamp. EXPLORE THE COLLECTION. Bohemian 72 Floor LampUSD 1,299. Bohemian 72 OttomanUSD 2,799. IMAGES & VIDEO. MEET THE DESIGNER. Bohemian 72 Ottoman. Bohemian 72 Sofa. Bohemian 72 SofaUSD 10,999. EXPERIENCE IN STORE. EXPLORE UPHOLSTERY"
https://gubi.com/en/int/products/stemlite-pendant?itemNumber=10080533,Stemlite Pendant,"Stemlite Wall LampUSD 799. Stemlite Floor LampUSD 1,299. Stemlite Table LampUSD 799. MEET THE DESIGNER. Stemlite Table Lamp. EXPERIENCE IN STORE. Stemlite Pendant. Stemlite Floor Lamp. Stemlite PendantUSD 799. Stemlite Wall Lamp"
https://gubi.com/en/int/categories/desks-storage/desks,"62 Desk, Private Desk, TS Desk",Mategot Coat Rack. The Private Collection
https://gubi.com/en/int/products/multi-lite-pendant?itemNumber=10112670,Multi-Lite Pendant,EXPERIENCE IN STORE. Multi-Lite Pendant
https://gubi.com/en/int/products/5321-table-lamp?itemNumber=10003844,5321 Table Lamp,"GUBI X PIERRE FREY9602 SPECIAL EDITIONUSD 1,999. 1967 PendantUSD 1,299. 1967 Pendant. 9602 SPECIAL EDITION. 9205 Table LampUSD 1,199. 9205 Table Lamp. 9602 Floor LampUSD 1,799. 9602 Floor Lamp. 1972 Pendant. 9464 Wall LampUSD 699. 5321 Table LampUSD 999. GUBI X PIERRE FREY. 5321 Table Lamp. 1965 Pendant. GUBI X PIERRE FREY9602 SPECIAL EDITION. EXPLORE THE COLLECTION. MEET THE DESIGNER. 9464 Wall Lamp. EXPERIENCE IN STORE. 1972 PendantUSD 1,799. 1965 PendantUSD 699"
https://gubi.com/en/int/products/pacha-ottoman?itemNumber=10077186,Pacha Ottoman,"Pacha Lounge Chairwith armrest. Pacha Lounge ChairUSD 3,999. EXPLORE THE COLLECTION. Pacha Ottoman. MEET THE DESIGNER. Pacha Lounge Chairwith armrestUSD 4,499. EXPERIENCE IN STORE. EXPLORE UPHOLSTERY. Pacha OttomanUSD 2,999. Pacha Lounge Chair"
https://gubi.com/en/int/products/moon-dining-table-round?itemNumber=10048248,Moon Dining Table,Moon Dining Table. Moon Dining TableRound. EXPERIENCE IN STORE
https://gubi.com/en/int/products/beetle-counter-chair-fully-upholstered?itemNumber=10110360,Beetle Counter Chair,Beetle Counter ChairFully Upholstered. MEET THE DESIGNERS. EXPLORE THE COLLECTION. Beetle Counter Chair. EXPERIENCE IN STORE. Fully Upholstered. EXPLORE UPHOLSTERY
https://gubi.com/en/int/products/v11-ottoman?itemNumber=10123473,V11 Ottoman,"V11 Ottoman. V11 Lounge ChairUSD 5,499. V11 Lounge ChairUSD 5,999. Explore the collection. V11 OttomanUSD 2,499. V11 Lounge Chair. V11 OttomanUSD 2,299. EXPERIENCE IN STORE. EXPLORE UPHOLSTERY. Meet the designer"
https://gubi.com/en/int/products/ts-outdoor-coffee-table-round?itemNumber=10090820,TS Coffee Table Outdoor,"TS Coffee Table OutdoorRoundUSD 1,999. TS Coffee TableRoundUSD 2,499. TS Coffee TableSquare. TS Coffee Table OutdoorRound. TS Coffee TableSquareUSD 2,799. TS Side Table OutdoorRoundUSD 999. MEET THE DESIGNER. TS Side Table OutdoorRound. TS Coffee TableRound. TS Coffee Table Outdoor. TS Coffee Table. TS Side Table Outdoor. EXPERIENCE IN STORE"
https://gubi.com/en/int/products/coco-lounge-chair-fully-upholstered?itemNumber=10104342,Coco Lounge Chair,"Coco Lounge Chair. Coco Dining ArmchairFully Upholstered. Coco Counter Chair. Coco Dining ChairFully UpholsteredUSD 899. Coco Dining ChairUn-Upholstered & StackableUSD 599. Un-Upholstered & Stackable. Coco Lounge ChairFully Upholstered. Coco Dining ChairUn-Upholstered & Stackable. Coco Bar Chair. Coco Bar ChairFully UpholsteredUSD 999. Fully Upholstered. Coco Counter ChairFully Upholstered. Coco Lounge ChairFully UpholsteredUSD 1,199. Coco Dining ChairFully Upholstered. Coco Bar ChairFully Upholstered. EXPLORE UPHOLSTERY. Coco Dining Armchair. EXPLORE THE COLLECTION. MEET THE DESIGNER. Coco Dining Chair. Coco Dining ArmchairFully UpholsteredUSD 999. EXPERIENCE IN STORE. Coco Counter ChairFully UpholsteredUSD 999"
https://gubi.com/en/int/products/modern-line-chaise-longue?itemNumber=10014063,Modern Line Chaise Longue,"Modern Line Chaise Longue. Modern Line SofaUSD 7,999. Modern Line Lounge Chair. Modern Line Dining Lounge Chair. Modern Line Lounge ChairUSD 4,499. Modern Line Chaise LongueUSD 3,499. Modern Line Pouffe. MEET THE DESIGNER. Modern Line Dining Lounge ChairUSD 3,999. Modern Line Dining Sofa. Modern Line Dining SofaUSD 12,999. Modern Line PouffeUSD 2,299. Modern Line Sofa. EXPERIENCE IN STORE. EXPLORE UPHOLSTERY"
https://gubi.com/en/int/products/stemlite-wall-lamp?itemNumber=10082515,Stemlite Wall Lamp,"Stemlite Wall LampUSD 799. Stemlite Floor LampUSD 1,299. Stemlite Table LampUSD 799. MEET THE DESIGNER. Stemlite Table Lamp. EXPERIENCE IN STORE. Stemlite Pendant. Stemlite Floor Lamp. Stemlite PendantUSD 799. Stemlite Wall Lamp"
https://gubi.com/en/int/products/turbo-pendant?itemNumber=10114937,Turbo Pendant,MEET THE DESIGNER. Turbo Pendant. EXPERIENCE IN STORE
https://gubi.com/en/int/products/multi-lite-floor-lamp?itemNumber=10062688,Multi-Lite Floor Lamp,"Multi-Lite Floor LampUSD 1,799. Multi-Lite Portable Lamp. MEET THE DESIGNER. Multi-Lite Table Lamp. EXPERIENCE IN STORE. Multi-Lite Floor Lamp. Multi-Lite Portable LampUSD 499. Multi-Lite Table LampUSD 1,199"
https://gubi.com/en/int/products/bestlite-bl10-wall-lamp?itemNumber=10009935,Bestlite BL10 Wall Lamp,"Bestlite BL7 Wall Lamp. Bestlite BL5 Wall Lamp. Bestlite BL10 Wall LampUSD 999. Bestlite BL2 Table Lamp. Bestlite BL5 Wall LampUSD 999. Bestlite BL3 Floor Lamp. Bestlite BL4 Floor Lamp. ITEM NO:10009935SPECIFICATIONS. Bestlite BL2 Table LampUSD 999. Bestlite BL7 Wall LampUSD 699. Bestlite BL10 Wall Lamp. Bestlite BL6 Wall Lamp. Bestlite BL1 Table LampUSD 899. ByRobert Dudley Best. Bestlite BL9 Pendant. EXPLORE THE COLLECTION. Bestlite BL3 Floor LampUSD 1,799. MEET THE DESIGNER. Bestlite BL6 Wall LampUSD 899. Bestlite BL1 Table Lamp. EXPERIENCE IN STORE. Bestlite BL9 PendantUSD 599"
https://gubi.com/en/int/products/beetle-dining-chair-un-upholstered?itemNumber=10064312,Beetle Dining Chair,"Beetle Dining ChairFront Upholstered. Beetle Dining Chair3D Veneer - Front Upholstered. 3D Veneer - Front Upholstered. Beetle Dining ChairFully UpholsteredUSD 1,799. Beetle Dining ChairOutdoor. Beetle Dining Chair3D Veneer - Front UpholsteredUSD 1,999. Beetle Dining ChairUn-Upholstered. Beetle Dining Chair. EXPLORE THE COLLECTION. MEET THE DESIGNERS. Front Upholstered. Beetle Dining ChairFully Upholstered. Beetle Dining ChairUn-UpholsteredUSD 449. Fully Upholstered. Beetle Dining ChairFront UpholsteredUSD 1,199. Beetle Dining ChairOutdoorUSD 399. EXPERIENCE IN STORE"
https://gubi.com/en/int/products/adnet-coffee-table-circular?itemNumber=10122063,Adnet Coffee Table,"Adnet Coffee TableCircular. Adnet Wall MirrorRectangular. Explore the collection. Adnet Coffee Table. Adnet Wall MirrorRectangularUSD 2,799. Adnet Wall MirrorCircularUSD 1,199. Adnet Coffee TableCircularUSD 2,299. EXPERIENCE IN STORE. Adnet Wall Mirror. Adnet Wall MirrorCircular. Meet the designer"
https://gubi.com/en/int/products/tail-dining-chair-low-back?itemNumber=10016945,Tail Dining Chair,"MEET THE DESIGNERS. Tail Dining ChairHigh backUSD 2,799. Low back. High back. Tail Dining ChairLow backUSD 1,799. Tail Dining ChairHigh back. EXPERIENCE IN STORE. EXPLORE UPHOLSTERY. Tail Dining Chair. Tail Dining ChairLow back"
https://gubi.com/en/int/products/satellite-outdoor-pendant?itemNumber=10117708,Satellite Outdoor Pendant,"Satellite Outdoor Pendant. EXPLORE THE COLLECTION. Satellite Outdoor Floor Lamp. MEET THE DESIGNER. Satellite Wall Lamp. Satellite PendantUSD 999. Satellite Outdoor Floor LampUSD 1,299. EXPERIENCE IN STORE. Satellite Wall LampUSD 1,799. Satellite Outdoor PendantUSD 999. Satellite Pendant"
https://gubi.com/en/int/products/cobra-wall-lamp?itemNumber=10010936,Cobra Wall Lamp,"Cobra Wall Lamp. Cobra Wall LampUSD 699. MEET THE DESIGNER. Cobra Floor Lamp. Cobra Table LampUSD 699. Cobra Floor LampUSD 1,299. EXPERIENCE IN STORE. Cobra Table Lamp"
https://gubi.com/en/int/categories/tables/coffee-tables,"Pedrera Coffee Table, Epic Coffee Table, Moon Coffee Table, TS Coffee Table Outdoor, Atmosfera Coffee Table, Adnet Coffee Table, IOI Coffee Table, TS Coffee Table, TS Coffee Table, Doric Coffee Tables, Carmel Coffee Table",COFFEE TABLES. Carmel Coffee Tables. Beetle & Bat Outdoor. Seine Portable Lamp. MR01 Initial Outdoor Lounge Chair
